CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
ACACB	-0.876964395212986	1.46004708427838	-0.116846507531398	-0.41167231424014	-0.394970094866087	0.187854558898659	-0.513120737742648	-0.269957841363141	-0.0854719506675253	-1.56003461035415	0.816438517013685	0.230210129300741	-0.324101328515383	0.185088437976179	-0.796734364527315	-0.793051130402294	-1.62618674478768	-0.743179356249688	0.465061323311451	-0.0568892080980481	0.825617869037893	-0.12353622554475	-0.485826570100957	1.23392028370046	-0.898309973803435	0.00074072876950132	0.0364775612214063	0.195960762727186	0.857121405286596
ACAD10	0.121904757777317	0.297606894320842	0.731962235469797	0.504516970458499	-0.512052391351983	0.11445514854448	-0.133335492081784	-0.582920756084417	-0.15381006402829	0.560450254694913	-0.0658601466078718	-1.0369693226541	-0.456715602636054	-1.08548043963979	-1.08949576096571	-0.846728732902027	0.323951741378801	0.304821859677474	-0.411302057109145	-0.0215533603967217	-0.648795303263531	-0.232794416389371	-0.163544437298402	0.333225401044343	-0.343054916296308	0.610524220939419	0.108477542086751	-0.681833529002967	-1.6046925686173
ACAD11	-0.874083019508089	-0.441263001739847	-0.820730906005477	0.141447858325962	-1.35077328028759	0.598231344753826	-0.130036526951893	0.096623761063631	0.0744810955773971	-0.437909167339983	-1.53307905542975	0.389685725841176	-0.448928116624376	-1.84560765378519	-3.28921323206966	-1.46755912703665	-0.53840044949704	-0.604298763356329	-0.215457955320443	-0.543817877698518	0.540785473166941	-0.897235750398195	-0.958910513540819	1.19912197808945	-0.378068602626091	0.148857437313426	-0.489043740029045	-0.275607136428085	-0.0287090666675209
ACAD8	0.212632254850105	-0.607899475993622	0.0957748158896979	0.0563531800449005	-0.862644893190247	-0.221555448901932	1.57175808939192	0.540192286580502	-0.00673269687210398	0.434059723866811	-0.0580246927086653	-1.31799393328721	-1.02243707286881	0.512606472140306	-1.69682973782373	-0.244236853184465	0.0106465144914236	1.28415637535478	-0.39435838879137	-0.229840981471937	-1.09064712758795	-0.237365654150002	0.408746484219927	-0.0726516795366643	0.771762207879406	-0.176609074505039	0.435398213658805	-0.536877181396261	0.246837340330565
ACAD9	0.229359140022612	-0.692603033188434	0.271014175206803	0.565504230220481	-0.443138647550472	0.100119512515605	0.907478572369538	-0.00334859509373349	-0.227845391918569	0.902313135361069	-0.645544588282931	0.0384119930455674	0.465864077480078	-0.619797858572078	-0.263172729586253	-1.52159364163183	0.741003039080452	0.924481788418818	-0.159515217707861	-0.124975891210868	-0.415987055948109	-0.481831560453308	-0.0792766954449049	0.333889811407504	0.380158741887249	0.217823565061649	0.547992582038721	-0.716009784030764	0.0173650933908186
ACADM	0.630829516712689	-0.785094850226173	1.25695977623202	-0.831180845336699	-0.865924240903977	0.255571529230888	0.58536823788408	-0.222290721979745	-0.865912105207035	1.31370575808311	-0.681786467306887	-0.464534727913505	-0.566191023358505	0.903934996782912	-1.30844131078979	0.0441633639539017	0.229553234868117	0.23203403801743	-0.293993874581601	0.291658829873928	-0.5484185588142	-2.19235751076185	0.236058585052553	-0.921109121652436	-0.438978435484842	-0.0973317425828211	-0.974545633648027	-0.214217588098655	-1.14341768884693
ACADS	0.762147228573055	-1.43805891968608	-0.235255497070922	0.455209405739218	-1.59320102117352	0.615165963584802	1.15390307330788	-1.40221272421912	0.440958771040501	1.0499998588054	-2.86193957335374	-0.506328983221315	0.766601269111477	-2.0668321623786	-0.445234796179047	-0.152976761413821	0.830678478994169	0.711135726909168	-2.37766003446487	-1.47871331228815	-1.47566428457725	-2.2642423825991	-0.177307914342927	-1.19384151896535	-1.90575588569938	-0.544974444582214	1.10817793146502	-0.410550082137019	-0.201808060874344
ACADSB	-0.933917840975459	3.80213193696361	-1.84136877812028	0.602716859927238	0.342293758928575	0.676664580213675	1.01526830778948	-0.911035010780017	-0.130991408140009	0.528908166752149	0.301535533329688	-0.511057243277213	-1.54538708409453	-1.36615527084183	-0.817065775313762	1.20112570349128	0.972910838002501	0.959853286510904	-0.742139812564547	-0.685753375451853	-1.14548720145	1.60269788206166	-0.5766175274417	0.432265693681997	-0.400525991322972	0.716388999395626	0.684018392861203	-0.473537686847171	-0.442779113891132
ACADVL	1.28296910501275	0.157730879728957	-0.0470352284933506	0.811808443426709	-0.355030968637031	-0.306445544667259	0.766191624864481	0.0690357218016452	0.0885203028217565	1.74068260350313	-0.516986646589658	0.631039401238396	1.204567831457	-0.314409675805392	-0.818399591329316	-0.7040910699111	1.31690159188821	0.60032888544078	0.689878963338138	1.45628550600014	-0.437806629217789	-1.19526996232112	0.163028799102778	0.307489080447684	0.883085339504687	-0.751637747122219	0.930652777959589	0.105422143345223	-0.03255514122319
ACAP2	-0.639685956648166	0.870398182881648	0.340567682210588	-0.394350633659645	-0.805259621759189	0.0396015355626327	-0.608275491714293	-0.324361609934477	0.231038630267904	-0.295757590509416	0.494854794556636	-0.581066428069189	-0.300513775565851	-0.167709640799531	-1.967866245675	0.368685914472495	-0.410903421585434	-0.118164613149333	-0.188076027018981	0.309664648934769	-0.322638972781251	0.265664215770722	-0.47700193815116	0.8482067899117	0.422497852995164	0.379742154463815	0.166080235647525	-0.013550599667721	-0.631159154516359
ACAT1	0.650659049010437	0.000444439259497803	-0.382026414160387	-0.631967215913807	-0.245405246608361	0.0518316382431794	-0.279950471367782	0.299515038458468	0.0344946391172968	-0.610048271107959	-0.545451857552293	-0.937226030581134	-1.54401920683848	-1.63699255613397	-0.701237944970451	-0.291273937452717	0.688635495697575	-0.157009244753965	-0.5554867479245	0.833239232163403	-0.461079824755727	-0.225163344040845	-0.331186244854938	0.873729358536351	-0.155649685739657	0.0303136669531691	-1.00927525296323	-0.768239294083466	-0.12661631081428
