CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
MIMAT0002878	6.082575	6.0925455	6.19101	5.9406366	6.2141247	5.803744	7.0437384	6.2123747	5.943921	5.971544	5.9567537	6.1049657	5.9855003	6.1224656	5.66931	6.2933335	6.034964	6.159871	6.2057443	5.9754467	5.9791107	6.1020284	6.0232553	5.9637055	5.803744	6.065012	5.900867	6.1485276	6.060696
MIMAT0002879	5.9504685	6.0925455	5.9729223	5.9630117	6.521679	6.1093607	7.726899	5.9662457	6.0101085	5.88533	6.1979046	5.907852	5.9307375	5.926474	5.7905116	6.1179028	6.223809	5.9479	6.0701747	6.0541973	5.853996	6.0755324	6.1083155	6.0673804	5.981168	6.032762	5.939697	6.224002	6.1249485
MIMAT0002880	6.135658	6.0925455	6.0307775	5.871844	6.5891643	6.0785246	7.3059707	6.0658736	6.0419874	5.8402114	6.149544	6.368419	5.814807	5.9030385	5.7905116	6.208283	6.187847	5.9706235	6.0415497	6.4623795	5.78738	6.0212574	5.969473	5.8899603	6.078311	5.9493012	5.900867	6.068886	5.9932213
MIMAT0004778	6.1181107	6.2735157	6.8009	5.895303	6.1372986	6.962202	6.7230124	6.3451834	6.2203298	6.2384048	6.497772	6.254556	6.0552826	6.6884604	6.0256934	6.1487308	6.1697245	6.2178125	6.3294826	6.199672	6.2341948	7.295815	6.140983	6.148324	6.078311	6.2156787	6.0018024	6.1093607	6.2311254
MIMAT0004975	5.761019	5.8855743	6.240696	5.6712933	6.203397	5.7652698	6.8166	5.814038	5.97728	5.6957154	5.859721	5.966938	5.7739964	5.804776	5.7433534	5.882154	5.9521008	5.803744	5.8564878	5.863443	5.717265	5.8760257	5.7538185	5.812498	5.7260137	5.8604665	5.7347097	5.895303	5.809672
MIMAT0002881	8.076762	8.082841	6.4240823	7.4801035	7.8941507	8.913039	7.5277896	9.06272	8.846336	6.306335	9.259178	7.865424	8.162744	8.634231	9.01187	9.456252	7.570994	9.086243	7.0730705	7.34163	7.41937	10.325665	8.072535	6.254745	6.1091514	7.959596	7.6865706	6.912171	6.8029685
MIMAT0004779	6.169925	6.139961	6.54782	5.9406366	6.1372986	5.981396	6.3462477	6.263598	5.97728	5.8402114	6.213736	6.130725	6.0552826	5.972463	5.858727	6.1487308	6.094236	6.139961	6.3294826	5.948367	6.0183673	6.1020284	6.0916996	6.050502	6.1091514	6.0487595	5.97728	6.260214	6.0441756
MIMAT0002882	6.135658	5.7697716	6.4240823	5.7750506	6.125982	5.9128895	6.364047	5.881175	6.0101085	5.7452374	5.993901	6.078311	5.874059	6.0602636	5.7191834	5.8070974	6.034964	5.752481	6.125982	6.152792	6.0565834	5.9646297	6.0916996	6.050502	5.7652698	5.9319196	5.926711	6.186659	6.1562347
MIMAT0002808	5.9504685	5.8855743	5.9729223	5.871844	5.8507495	5.803744	5.7829328	6.0069714	5.8745513	5.6957154	5.859721	5.995711	5.8346605	5.9030385	5.8135247	5.987776	5.886794	5.7260137	5.822985	5.962086	5.8755345	5.8449883	5.8557405	5.792595	5.7652698	5.8234944	5.792335	6.027464	5.9932213
MIMAT0002823	6.0087647	5.708187	5.9128895	5.800123	5.904966	5.803744	5.8091574	5.881175	5.8384476	5.6957154	5.8994174	6.023477	5.753016	5.8301034	5.7191834	5.8449883	5.9941273	5.9013495	5.9207697	5.819157	5.741197	5.813268	5.7538185	5.851749	5.8409667	5.7465816	5.806324	6.027464	5.886062
MIMAT0002822	5.910493	5.9927683	6.7672577	6.006298	5.969703	5.8409667	6.3099766	6.0268	6.2203298	5.8402114	5.9567537	5.995711	5.912171	6.017031	5.8361764	5.9183865	6.3425193	6.327328	6.0701747	6.8479967	6.0183673	6.0212574	6.0232553	6.1641026	6.0145783	6	5.97728	6.260214	6.201634
MIMAT0004777	6.1181107	5.7697716	6.7329473	5.824259	5.969703	6.1093607	6.113117	6.0268	5.8745513	6.167117	6.0298944	5.995711	5.9307375	6.1824937	5.7191834	6.2933335	6.0748906	6.2178125	6.4653215	6.289097	6.250772	6.1785154	6.2043757	5.9271855	6.078311	5.9664764	5.926711	6.8656716	6.216455
MIMAT0002877	5.827057	6.0435195	6.54782	6.0276847	5.9823093	6.169324	5.7562227	5.9030385	5.6848187	5.8402114	5.9567537	5.8772535	6.089159	5.9497685	5.7191834	6.1179028	6.20594	5.6718593	5.822985	6.1286645	5.896756	5.9059286	5.9875484	5.9271855	5.8409667	5.9493012	5.9523335	5.9845896	6.010332
MIMAT0005788	6.027464	6.139961	5.8499994	5.824259	7.063395	6.0145783	8.621832	6.0465784	6.0101085	5.6957154	5.879706	5.8772535	5.753016	5.926474	5.8361764	6.1789136	6.034964	5.9248123	5.822985	5.90665	5.809929	5.9932213	5.932628	5.812498	5.6853795	5.8787255	5.820179	5.9406366	6.010332
MIMAT0002883	6.4881616	6.5439596	6.7672577	6.3301997	7.867155	6.3614173	10.011577	6.2804	6.69279	6.2384048	6.5852633	6.4944158	6.3888783	6.2399325	6.175724	6.424754	6.595742	6.4289465	6.549207	6.67638	6.479457	6.4897676	6.2650995	6.3262496	6.436295	6.4154882	6.3473115	6.9347525	6.4974527
MIMAT0002827	6.1181107	6.0925455	6.54782	5.985045	6.0318804	5.981396	6.1546154	6.0658736	5.8384476	5.793636	6.149544	5.995711	5.8544946	5.854993	5.767125	6.208283	6.2585187	5.9479	6.0982428	6.3833585	5.809929	6.3423414	5.951168	5.812498	5.877499	5.8787255	5.820179	6.1093607	5.886062
MIMAT0002826	5.989593	6.356144	6.380418	5.985045	6.102868	5.947666	6.214902	6.246788	6.13381	5.971544	6.290203	6.130725	6.1220512	6.017031	5.7433534	6.208283	6.151169	6.255312	6.2813272	6.2110124	5.8755345	6.1534	6.0406733	5.999098	5.9474325	5.9832215	5.9523335	6.364047	6.1091514
MIMAT0006778	6.515069	6.830737	6.8009	6.429281	6.8798285	6.723149	7.1707263	6.6058497	6.6098437	6.6582117	6.8504996	6.609991	6.725196	6.3657975	6.4203815	6.8561144	7.098348	6.5542817	6.647746	6.8626995	6.561479	7.2135415	7.248687	7.160275	6.078311	7.017588	6.879093	6.186659	6.8702416
MIMAT0004770	5.9701633	5.9927683	6.19101	5.985045	5.891662	5.981396	6.9405193	5.881175	6.275193	5.793636	6.319582	5.995711	6.0552826	5.926474	5.767125	6.4498916	6.0748906	5.9479	5.9207697	6.1286645	5.9988723	6.227279	6.1083155	6.100347	5.981168	5.9145646	5.8877687	6.1093607	6.027464
MIMAT0002859	5.910493	6.1858664	6.139551	5.800123	5.878235	6.226894	6.2343864	5.9243374	5.724923	5.88533	5.9567537	5.8772535	5.8931193	5.8301034	5.767125	5.953498	6.132577	5.9706235	5.9207697	6.1645045	5.78738	6.1278396	5.835924	5.9637055	5.9474325	5.9832215	5.8877687	6.068886	6.010332
MIMAT0002852	6.082575	6.0435195	6.139551	5.895303	6.1485276	5.8409667	6.416333	6.1771207	6.0419874	5.8402114	5.9567537	6.078311	6.07232	5.926474	5.8361764	5.953498	6.1133256	6.3096128	6.0982428	6.764739	5.809929	5.9059286	5.932628	5.981396	6.1091514	6.0487595	5.861211	6.460579	5.9044843
MIMAT0002857	5.910493	5.8855743	6.0307775	5.9406366	5.864434	5.7652698	5.9574504	5.9030385	5.801676	5.88533	5.819157	5.8772535	5.8346605	5.753016	5.7905116	5.8070974	5.930501	5.803744	6.0123453	6.028348	5.7644734	5.9356956	5.7954555	5.792595	6.0145783	5.804776	5.806324	5.848498	5.9044843
MIMAT0002866	6.2995744	6.315421	6.7672577	6.2422214	6.3568482	6.6619205	10.496824	6.8036146	10.414273	6.167117	6.2600255	6.3240905	6.319582	6.202026	6.064581	6.424754	6.6753926	7.187649	6.443607	7.387845	6.130313	6.251151	6.4591036	6.2981086	6.169123	6.390427	6.1848755	6.364047	6.44791
MIMAT0002844	5.9307375	6.0435195	6.4240823	6.006298	6.102868	6.046797	6.0485415	6.159064	6.0419874	6.167117	6.116448	6.3240905	6.0208135	6.1824937	5.8361764	6.2656617	6.132577	6.1199784	6.17971	6.2671614	6.112283	6.319943	6.0232553	6.0673804	6.078311	6.2156787	6.026136	6.521522	6.288543
MIMAT0002848	5.989593	5.9927683	6.085977	5.824259	6.0439568	5.803744	5.933809	5.945561	6.103917	5.793636	5.9754467	5.8772535	5.8346605	5.8789706	5.8806853	5.9183865	5.908813	5.9927683	5.8889866	6.222457	5.741197	5.7810974	5.8752885	5.908813	5.9128895	5.896514	5.913847	6.260214	5.9759054
MIMAT0002864	5.989593	5.8855743	6.466627	6.1679196	6.203397	6.1093607	6.291309	6.0658736	6.0101085	6.2384048	6.4046307	6.023477	5.9855003	6.102238	5.9653225	6.086614	6.151169	6.139961	6.305606	6.310522	6.0183673	6.3643975	6.2500143	6.210233	6.0145783	6.111866	6.026136	6.1093607	6.171527
MIMAT0002861	6.169925	5.8855743	6.380418	5.9630117	5.994806	6.0785246	5.980711	6.1771207	5.909533	5.793636	5.993901	6.301222	6.1542106	6.1628947	5.9236245	6.1179028	6.1133256	6.1199784	6.2566333	6.0669503	6.0940247	6.2975583	6.0232553	6.050502	5.9474325	6	6.014132	6.027464	6.216455
MIMAT0002842	5.6681757	5.708187	7.3463364	5.6712933	5.6596394	5.6853795	5.672708	6.0069714	5.6848187	5.6957154	5.6670403	5.7484612	5.6664724	5.6721425	5.66931	5.68622	5.669877	5.6718593	5.6814494	5.6607804	5.668743	6.4695606	5.6664724	5.6661887	5.6853795	5.6650515	5.6593537	5.697663	5.6656203
MIMAT0002837	6.100347	5.8288345	6.54782	6.006298	6.0795913	6.3090672	6.3462477	5.945561	5.97728	6.0919113	6.1331935	6.2781706	6.0033774	6.1824937	6.1212225	6.2370667	6.32607	6.0787377	6.0123453	6.6513386	6.283551	6.1534	6.2500143	6.179511	5.9474325	6	6.1955442	6.224002	6.357024
MIMAT0002832	5.8902035	6.0435195	6.240696	5.848498	5.93121	5.6853795	5.909773	5.8592243	5.724923	5.8402114	5.79831	5.8772535	5.8346605	5.6996074	5.694323	5.953498	5.9941273	5.877744	5.8564878	5.892391	5.717265	5.8449883	5.8158317	5.8323836	5.803744	5.896514	5.806324	6.027464	5.829088
MIMAT0002853	5.9307375	5.708187	5.7847657	5.895303	6.019702	5.877499	5.933809	5.986866	5.763677	5.8402114	6.149544	5.8772535	5.7739964	5.8789706	5.7905116	5.7679195	5.930501	5.9479	5.9521008	6.0669503	5.896756	5.9646297	6.0054	5.8323836	5.8409667	5.9145646	5.792335	5.7998643	5.958379
MIMAT0002829	6.0087647	5.7697716	6.54782	5.9183865	6.102868	5.803744	6.0485415	5.9243374	5.724923	5.8402114	6.0995054	6.156437	5.874059	6.0602636	5.8806853	6.2656617	6.1133256	5.9013495	6.231317	6.403609	6.112283	6.0485415	6.0748906	5.999098	6.0145783	6.032762	6.06156	6.224002	6.288543
MIMAT0002834	6.186659	6.2303567	6.8009	6.089583	6.019702	5.981396	6.6521997	6.3451834	6.073392	5.929081	6.4847827	6.346425	6.0033774	6.3657975	6.2280493	6.7795224	6.3425193	6.3619437	6.1531973	6.222457	6.250772	7.295815	6.140983	6.472	5.9474325	6.0808706	6.038041	6.460579	5.867155
MIMAT0002833	6.0643654	5.9927683	6.8009	5.749534	6.055933	5.947666	6.364047	5.986866	6.2479277	5.7452374	6.116448	6.156437	5.9855003	6.2211037	5.7905116	6.0544143	6.223809	6.179511	6.399171	6.898692	6.0755324	5.9646297	6.0578833	6.0163627	6.1982975	6.1719275	6.0849147	6.1485276	6.216455
MIMAT0002843	5.8902035	5.7697716	6.697663	5.824259	5.878235	6.0785246	6.0703893	6.103917	6.0419874	5.8402114	6.0476694	6.023477	5.9307375	5.9497685	5.9236245	6.208283	6.094236	5.9706235	6.2813272	6.1645045	5.9387565	5.9932213	5.969473	6.0673804	5.981168	6.2156787	6.0018024	5.848498	6.201634
MIMAT0002846	6.169925	6.0925455	6.2889123	5.871844	6.203397	6.046797	6.416333	6.3610663	6.1632977	5.88533	6.165912	5.907852	5.9855003	6.017031	6.0256934	6.086614	6.496814	6.179511	6.125982	6.5555096	6.250772	6.7456408	6.234961	6.132577	5.8409667	6.186659	6.0731773	6.186659	6.171527
MIMAT0002856	5.910493	5.8288345	6.139551	5.871844	5.93121	5.981396	5.860218	5.8592243	5.943921	5.7452374	6.0652275	5.8462424	5.8931193	5.9497685	5.7191834	6.1487308	6.0550656	5.9013495	5.822985	6.1286645	5.78738	6.5291963	5.8557405	5.9637055	5.803744	5.8604665	5.792335	6.186659	6.010332
MIMAT0002855	7.126085	7.545196	7.517512	7.2376404	7.328675	7.1963315	7.8584785	7.085977	7.3837905	7.5718284	7.3703384	6.92505	7.4829288	6.9402843	7.334765	7.355175	7.741332	7.3519993	7.2211037	7.4809923	7.2561617	7.74443	7.7508073	7.500085	7.0914884	7.428779	7.316689	6.6639137	7.654636
MIMAT0002825	6.8473706	8.719697	7.537529	6.7043185	6.945795	8.358739	7.7200046	7.177918	7.911032	6.5501313	7.4524474	6.7843733	6.493135	6.893362	7.1479173	6.8928766	8.066196	6.6130896	6.4867144	7.6037006	6.3772974	7.3297515	7.629211	7.5546656	6.640679	7.763146	7.7784057	6.1093607	7.4182744
MIMAT0002830	6.252287	6.2735157	6.7672577	5.871844	6.246028	6.0785246	6.1340156	6.263598	6.103917	6.0919113	6.0652275	6.4535174	6.1542106	6.202026	5.7191834	6.2370667	6.20594	5.9706235	6.443607	6.015471	6.0940247	6.2975583	6.0916996	6.083852	5.9474325	6.0163627	6.107688	6.3969474	6.201634
MIMAT0002858	6.1529946	5.8288345	6.240696	6.0276847	6.2667866	6.0785246	6.026136	5.945561	5.801676	6.1301074	6.149544	6.254556	5.9307375	6.0602636	5.767125	6.208283	6.151169	5.9927683	6.2813272	6.6929293	5.9387565	5.9059286	5.913847	5.9637055	6.1091514	6.065012	5.939697	6.7429495	6.010332
MIMAT0002854	5.9701633	5.940167	6.139551	5.7750506	5.9181476	5.947666	8.71507	5.986866	7.8031626	5.793636	6.0476694	5.9375796	5.7739964	5.8789706	5.767125	5.882154	5.9941273	6.0365033	5.9825373	6.1043367	5.8755345	6.0212574	5.913847	5.945561	6.169123	5.8422246	5.861211	6.068886	6.010332
MIMAT0002868	6.027464	6.315421	6.507636	6.006298	6.0439568	5.947666	7.395406	6.159064	8.663131	5.793636	6.011898	6.130725	5.967399	5.9950323	5.9857283	6.3206654	6.0550656	6.255312	6.1531973	6.0919113	5.9387565	6.251151	5.951168	5.999098	6.0145783	6.032762	5.989593	6.068886	6.1091514
MIMAT0002840	5.8902035	5.7697716	5.9729223	5.848498	5.878235	5.877499	5.8349133	5.814038	5.763677	5.6957154	5.8994174	5.8145504	5.731726	5.854993	5.8361764	5.987776	5.8412185	5.803744	5.7889466	5.90665	5.8755345	6.0212574	5.835924	5.908813	5.8409667	5.8422246	5.8745513	5.749534	5.867155
MIMAT0002850	5.910493	5.8855743	6.085977	5.800123	5.878235	5.9128895	5.909773	5.8592243	5.8745513	5.6957154	6.0652275	5.781884	5.7739964	5.926474	5.8361764	5.9183865	5.930501	5.877744	5.7889466	6.116448	5.717265	6.1785154	5.835924	5.812498	5.803744	5.804776	5.806324	6.1093607	6.260214
MIMAT0002839	6.203397	6.2303567	6.586765	6.048323	6.2872505	5.7260137	6.113117	5.986866	6.2479277	5.793636	6.1820965	6.5142803	5.967399	6.142822	5.9236245	6.1789136	6.292782	5.9706235	6.2057443	6.289097	6.130313	6.1534	6.0748906	6.0163627	6.046797	5.9493012	5.939697	5.9845896	6.3025017
MIMAT0002838	6.186659	6.1858664	6.2889123	6.089583	6.1485276	5.981396	6.399	6.2804	6.191997	6.0531116	6.3050585	6.2781706	6.201242	6.1224656	5.9446244	6.424754	6.309431	6.2735157	6.42156	6.4332933	6.2671614	6.4695606	6.234961	6.100347	6.282069	6.111866	6.0498486	6.1093607	6.370513
MIMAT0002845	7.781819	6.7102556	7.7584896	6.4131203	6.5642257	7.751544	6.829469	8.633032	8.55643	6.8064528	6.7990875	7.2445064	7.22699	7.14476	7.2359185	7.4069276	7.4477444	8.055228	7.5100126	6.582255	6.893241	7.693278	7.336105	6.7672577	6.436295	6.4645047	6.493295	7.063503	8.37695
MIMAT0002835	6.3453608	7.164605	6.8969984	6.1093607	6.366497	6.3090672	6.9757905	6.7566233	6.6098437	6.0919113	6.712871	6.717128	6.415657	6.617798	5.9236245	6.6564965	6.9023147	6.4613976	6.0415497	6.75689	6.130313	6.6944623	6.834155	6.4844604	6.1091514	6.4645047	6.3568482	6.364047	6.6252704
MIMAT0004780	6.9692426	6.771754	6.586765	6.5366745	6.8999004	7.252855	7.1707263	6.437461	7.614047	6.012792	7.198592	6.346425	6.201242	6.974644	7.7051487	7.823877	6.436961	7.8747354	7.208283	6.4623795	6.924575	7.880318	6.853996	7.542722	6.308885	6.6872005	6.519007	6.6086617	6.3300204
MIMAT0003163	7.1692233	7.7269673	7.412951	7.084171	6.945795	7.252855	7.5972333	7.338068	7.211694	7.331902	7.3982306	7.2445064	7.234578	7.1346316	6.777683	7.080018	7.7474546	7.2902956	7.195348	7.2331405	7.0341935	7.74443	7.652056	7.512385	6.7623487	7.5242677	7.3601885	6.460579	7.297742
MIMAT0004920	5.910493	6.139961	6.0307775	5.7750506	5.864434	5.803744	5.980711	5.9243374	5.801676	5.793636	5.993901	5.8145504	5.753016	5.926474	5.858727	5.8070974	5.9521008	5.877744	5.822985	6.0022526	5.809929	5.9646297	5.9875484	5.9271855	5.803744	5.896514	5.820179	6.027464	5.809672
MIMAT0003389	6.3453608	6.2303567	6.9576826	6.6504774	6.952217	6.87492	6.5929055	6.5926065	6.2479277	6.43346	6.76739	6.4326253	6.8776217	6.5737987	7.2273755	7.080018	6.496814	6.8018055	6.4653215	6.490891	6.760221	6.7116327	6.814038	6.367371	6.59768	6.403097	6.4844604	7.143332	6.5801454
MIMAT0003340	6.252287	7.357376	6.833523	6.187055	6.395063	6.8199234	6.4332933	6.3130646	6.5665107	5.929081	6.8301034	6.156437	6.4677687	6.497293	6.6427016	6.677649	6.713696	6.6415462	6.3294826	6.741197	6.250772	6.4695606	6.7935057	6.4844604	6.1982975	6.602142	6.783064	6.521522	6.5334077
MIMAT0004954	6.0461416	6.2735157	6.240696	5.871844	5.969703	5.8409667	5.860218	5.945561	6.13381	6.012792	6.011898	6.023477	5.874059	5.9497685	5.9236245	6.021702	6.20594	5.9248123	5.9207697	6.1645045	6.507319	6.1020284	5.913847	5.945561	5.8409667	6.065012	5.8745513	6.3969474	6.1249485
MIMAT0003164	11.279129	13.75843	11.624754	10.599448	11.783666	12.914118	13.170075	11.908693	12.571534	10.988536	12.489008	11.40217	11.487202	11.430876	13.31126	11.402847	13.617153	11.589932	9.519341	12.72546	10.851382	12.671603	13.357383	12.964592	9.564473	13.4675665	13.190877	5.697663	12.414011
MIMAT0003165	6.3601885	6.2303567	6.8969984	6.006298	6.0795913	6.1982975	6.364047	6.1226726	5.724923	5.88533	6.5730414	6.0511546	6.07232	6.449396	6.245077	7.080018	6.292782	6.327328	6.35297	6.041331	5.9988723	7.2013397	5.8752885	6.210233	6.1091514	6.2156787	6.2168427	6.1485276	6.077029
MIMAT0003251	6.474436	6.2735157	6.9576826	6.313246	6.3174124	6.226894	6.364047	6.5100126	6.3536763	6.4635243	6.290203	6.628336	6.5786366	6.3657975	7.09244	6.498251	6.309431	6.39592	6.4867144	6.310522	6.760221	6.567576	6.4063325	6.4075227	6.3352118	6.201242	6.1301074	6.63648	6.435295
MIMAT0004803	7.702034	8.545775	8.008653	7.1043367	7.4743547	8.082948	8.772942	7.998308	7.830927	7.395663	8.234098	7.6114674	7.7219195	7.434545	7.044613	8.378642	8.730199	7.9103727	7.3200336	8.115459	7.389567	8.86059	8.847684	8.46732	6.8196683	8.616917	8.301176	6.6086617	8.043957
MIMAT0003254	6.314878	6.0435195	6.586765	5.9406366	6.1372986	6.169324	5.909773	6.0658736	6.0101085	5.88533	6.1331935	6.368419	6.0552826	5.972463	5.8361764	6.3206654	6.0748906	6.139961	6.125982	6.245077	6.2174244	6.2030053	6.0232553	6.083852	6.046797	6.142209	6.038041	6.716991	6.1091514
MIMAT0004798	6.100347	5.7697716	5.7158933	5.749534	5.9441557	5.9128895	5.8349133	5.945561	5.943921	5.7452374	5.7341676	5.8772535	5.8544946	5.9030385	5.8135247	6.1179028	5.9521008	5.8534966	5.822985	5.9754467	5.7644734	6.1534	5.7325406	5.812498	5.803744	5.896514	5.847496	5.9406366	5.886062
MIMAT0004806	5.989593	5.708187	6.240696	5.871844	5.969703	5.803744	5.885086	5.881175	5.724923	5.793636	6.082362	5.9375796	5.7739964	5.9030385	5.9857283	5.987776	5.8412185	6.0148015	5.8564878	6.028348	5.9590745	5.9932213	5.835924	5.981396	5.803744	5.9832215	6.014132	6.027464	5.829088
MIMAT0003323	5.989593	6.0925455	6.586765	6.1485276	6.8798285	6.335569	6.214902	6.0465784	6.0101085	5.971544	6.3485513	6.301222	6.1220512	6.102238	6.668318	6.2370667	6.292782	6.3096128	6.376082	6.519007	6.1481204	6.6769443	6.140983	6.050502	5.9128895	6.2439356	6.227279	6.63648	6.3025017
MIMAT0004812	6.460579	6.994467	6.7672577	6.8058085	6.932864	6.743084	6.6229305	6.3921456	6.3790317	6.167117	6.8504996	6.4944158	6.7145205	6.449396	6.405482	6.7596884	6.5680323	6.58391	6.589314	6.749132	6.548128	6.9189825	6.853996	6.6043677	6.702796	6.75769	6.422065	7.143332	6.4097304
MIMAT0005874	6.0643654	6.139961	6.6616354	5.7750506	6.0074196	5.8409667	6.026136	5.9243374	5.97728	5.8402114	6.8804407	6.023477	5.753016	6.081297	5.9446244	6.0544143	6.0148015	6.0995054	6.2057443	6.331813	6.0183673	6.762216	5.835924	6.083852	5.9474325	5.9145646	6.026136	5.9406366	6.140574
MIMAT0005895	5.989593	5.8288345	7.072106	5.985045	6.125982	5.981396	6.0703893	5.986866	5.909533	5.793636	6.1331935	6.390255	5.8931193	5.9950323	5.8135247	6.373648	6.223809	6.0787377	6.35297	6.3526173	6.165711	5.9059286	6.140983	5.8899603	6.139551	5.9832215	6.06156	6.260214	6.3435855
MIMAT0005912	8.8144865	6.578788	10.795147	6.4452634	7.0027027	6.723149	10.0629635	6.7685814	11.785493	8.328271	7.0830007	7.465403	9.270179	8.170526	6.9747586	8.076709	12.218808	11.366257	10.540244	6.642846	6.5881147	7.164203	10.219992	8.719012	10.533233	7.0659814	6.6724253	6.8656716	6.851374
MIMAT0005928	6.219943	6.139961	6.624686	6.069101	6.067811	6.3090672	6.3816295	6.5380726	6.13381	6.4929748	6.1331935	6.411765	6.1381183	6.202026	6.1026583	6.3474884	6.390427	6.236684	6.305606	6.1407785	6.165711	6.251151	6.1731277	6.3121567	6.282069	6.0808706	6.038041	6.460579	6.44791
MIMAT0005935	7.017254	7.6306677	7.3911147	6.6504774	7.132988	7.0918055	7.6048126	7.0377116	6.8089	7.364135	7.142005	6.699746	7.032872	6.9287257	6.8795834	7.111657	7.591709	7.1283555	6.939579	7.255501	7.0437384	7.818007	7.629211	7.3977175	6.910253	7.547203	7.2515297	6.491372	7.449974
MIMAT0005875	6.100347	5.940167	5.9128895	5.848498	6.125982	5.8409667	6.1340156	6.0465784	5.8384476	6.012792	6.3485513	6.156437	6.1542106	5.926474	6.295172	5.953498	6.1133256	5.9706235	5.8889866	6.116448	6.037602	6.3859487	5.9875484	6.0336432	5.8409667	6.0163627	5.97728	6.186659	6.1091514
MIMAT0005882	6.2841067	5.8855743	6.240696	6.069101	6.3174124	6.1093607	6.0919113	6.159064	6.0419874	6.012792	7.1746264	6.156437	6.4022446	6.102238	6.15765	6.5453506	6.0748906	6.0995054	6.17971	6.116448	5.9387565	6.5291963	6.0578833	6.4969735	5.877499	6.338959	6.0731773	6.224002	6.027464
MIMAT0005889	6.082575	6.1858664	6.466627	5.895303	6.1372986	5.9128895	6.0919113	6.2123747	6.191997	6.012792	5.9754467	6.023477	6.1220512	6.1628947	5.858727	6.2933335	6.1133256	6.236684	6.2566333	6.1407785	6.037602	6.274448	6.140983	6.225159	6.1982975	6.065012	5.97728	6.2955394	6.0931797
MIMAT0005917	6.135658	6.612795	6.8009	6.2422214	6.2872505	6.169324	6.3462477	6.229588	6.275193	6.306335	6.4046307	6.181699	6.201242	6.1628947	6.278728	6.399513	6.4522	6.2735157	6.2057443	6.519007	6.4071827	6.319943	6.5226207	6.4969735	6.460579	6.3776445	6.4757333	6.817879	6.4852657
MIMAT0005919	5.827057	5.8855743	6.8009	5.9630117	6.0074196	5.9128895	6.0703893	6.0268	5.8745513	5.6957154	6.082362	6.2781706	6.0033774	6.0386996	5.8361764	6.0544143	5.9733815	6.057667	6.0982428	6.245077	6.130313	6.251151	6.1247416	6.0163627	6.139551	6.0808706	5.97728	6.429114	6.1091514
MIMAT0005934	5.9307375	5.8288345	6.240696	5.824259	5.878235	5.803744	6.0919113	5.791033	5.8745513	5.8402114	5.777157	5.907852	5.9307375	6.017031	5.8135247	5.987776	5.908813	5.877744	6.0982428	6.1043367	5.9791107	5.813268	5.894818	6.0336432	6.046797	5.896514	6.0498486	5.9406366	5.9759054
MIMAT0003333	5.8902035	6.0435195	6.0307775	5.895303	5.8089	5.947666	5.8349133	5.9662457	5.909533	5.8402114	5.859721	6.023477	5.9493012	5.804776	5.8361764	5.987776	5.886794	5.9479	5.9825373	6.015471	6.0755324	6.0755324	5.951168	5.8899603	5.8409667	5.9493012	5.8877687	6.027464	6.027464
MIMAT0004800	5.9504685	5.8288345	6.0307775	5.7241044	5.956986	5.803744	5.933809	5.76739	5.943921	5.7452374	6.0476694	5.995711	5.794416	5.804776	5.9023147	6.0544143	5.930501	5.8534966	5.822985	6.028348	5.896756	5.813268	6.0406733	5.8711042	5.6853795	5.9493012	5.7782087	5.9406366	5.8482475
MIMAT0003214	6.1529946	5.708187	6.7329473	5.9183865	6.125982	6.1093607	6.328226	5.945561	5.97728	6.0531116	6.1331935	6.078311	6.0382605	5.972463	5.7433534	6.086614	6.2585187	6.159871	6.399171	6.199672	6.3923173	6.1785154	6.0748906	5.9637055	6.308885	6.142209	6.026136	6.2955394	6.4852657
MIMAT0003233	6.027464	6.0925455	6.624686	5.895303	5.994806	6.139551	6.272583	6.708187	5.909533	5.88533	6.0298944	6.181699	5.874059	6.0386996	5.7905116	6.424754	6.1697245	6.0148015	6.2057443	6.2338114	5.9387565	6.728737	6.0578833	6.116448	5.981168	5.9664764	5.989593	6.186659	6.357024
MIMAT0003216	5.8902035	5.8288345	6.586765	5.871844	5.93121	5.877499	6.026136	6.0851274	5.763677	5.929081	5.9567537	6.023477	5.731726	5.9497685	5.8361764	6.2656617	5.8412185	5.8288345	6.231317	6.2671614	6.0940247	6.0212574	6.0054	5.981396	5.877499	5.9319196	5.900867	6.1093607	6.077029
MIMAT0003217	5.9307375	5.8855743	6.19101	5.800123	5.9441557	5.8409667	5.980711	5.9243374	5.943921	5.8402114	5.9188633	5.7484612	5.8346605	5.8789706	5.7433534	6.0544143	5.9941273	5.9248123	6.125982	6.1407785	6.1830893	6.0755324	6.0748906	5.9637055	6.1982975	5.9664764	6.0018024	6.1093607	6.1249485
MIMAT0003219	6.1181107	5.940167	6.507636	5.9406366	6.1372986	5.947666	6.0485415	6.140983	5.8745513	5.88533	6.0298944	5.9375796	6.0382605	6.081297	5.8361764	6.021702	6.1697245	6.0365033	6.305606	6.1645045	6.112283	6.319943	6.0054	6.0163627	6.078311	6	5.939697	5.7998643	6.0441756
