CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
ANTXR2	4.5785577029132	2.51964636265329	4.04460105187978	3.72827521464944	3.18032714742745	3.41276656255035	2.03898783024991	4.70299110096844	4.51422719672106	3.02555736653339	2.75216235665059	5.38991188289823	4.25593874604537	2.37257879639094	3.69213650017666	4.09750271373819	2.79959070719005	3.21849051535811	5.04629738653438	3.67003524290383	4.9710005199631	2.37270707152112	3.30535779467528	2.8202334084091	1.78992640333805	3.32796304969594	2.70886914959192	4.23611627821913	5.44363751260385
ANXA1	3.71100804269366	2.55198902591975	5.39411077621518	2.62181513157402	2.64817609015793	3.89301908176582	1.2425150493018	6.36228852492802	4.41317568924395	2.80896335254262	2.6903524954479	3.43102922016252	3.85249549734535	2.82787292588432	4.18212350924855	0.48893068025959	3.65383703876284	4.31848832690716	4.88645122910891	1.9232991036512	4.49160878912063	0.85165310606758	5.14561108060791	1.38941555632242	2.09306938957291	1.99111947276026	2.56545533795642	4.34559445386521	5.66621155231687
ANXA11	3.86336494026271	4.01534720020413	4.69018972836556	3.13292177370977	4.30994304481899	4.76300996374089	5.23253036510796	4.72297313451759	4.38216080866739	4.55658577772203	4.05100877566766	3.7348288331912	3.27966685836513	5.2725772349909	3.96705907092457	2.80559214621554	4.48700202008229	3.48081336088055	4.05373231805825	4.6884874697522	4.9438029412924	1.99045143930133	4.19098059181127	3.29144268297209	4.15795258095666	3.34053983281376	4.04277152383843	3.6887182688848	4.42915709854159
ANXA2	5.13275461555862	3.87768369880347	4.43781726913352	3.62784361877141	3.38628060618442	3.81096271336142	3.25625214310626	5.07661850766658	4.63778473616047	4.80663923641049	3.92013376914667	5.23291815119265	4.79028761634748	5.01110820085076	4.12007680565029	1.93619361751281	4.43022017304196	3.37326414589301	5.13317862686997	3.18813544661349	4.16956581946657	3.5239343653668	4.53904202852127	3.7862037506861	5.94014218050834	3.94171482753945	3.62354034101654	4.6964241896361	5.8055755255739
ANXA3	4.99193704532083	4.70189783773123	5.70434714734408	3.08892965402655	4.58778666981814	4.51615833607277	2.39538606324716	5.71939272360198	5.54875136308234	6.8362877948238	3.69987924258992	4.58475177140433	3.47556644742636	4.94810216368511	1.8155591903218	3.90341974223755	4.12532651446708	4.10912510847481	5.74004470230564	3.89813582988871	2.72835476664124	2.5847433187892	5.54996214959629	3.41809637413573	5.56514052247074	2.8824504808071	4.43539164574824	4.26087305319879	7.8061947917734
ANXA4	3.97752535586499	5.04845899867484	4.59630608427898	4.31901273510046	3.89693351205427	4.96450097707417	3.51563176231286	4.31754600475175	3.53718677415739	5.48894687551957	4.90536044610257	3.23736418118935	4.06902674157534	3.08370663243668	3.78136678602809	3.8367125968842	3.02892515787741	3.14079769134256	4.37280187809864	3.90845939339352	3.6440146091183	3.67271385198858	4.18454844099401	3.33533955560695	5.11394779124359	4.49737078745306	4.7171000453744	4.03806306377368	5.22050962662576
ANXA5	3.09168962508352	5.07469691552918	4.45765132674464	3.67657928074428	4.32229581094655	3.95802815925424	3.06911790442068	4.71673118757981	4.30918596935684	3.56651133294815	4.88837968536009	3.88578543622098	3.5836284380466	4.3548276263969	6.67820861648094	4.96964794057158	2.63224013136691	2.98038658928652	3.62118245645994	3.2415462986112	5.69991671435713	4.60442101138811	3.85844481231665	4.05071274315509	4.60027478825009	4.47323288635929	4.0372174026098	5.34496031944761	5.3298484048563
ANXA6	2.43819664211547	5.50621241232921	3.98545597934013	4.70868306520666	6.02889541999455	4.05747972246756	6.13319855967704	3.7073626578325	2.55980101712751	3.70306762625572	6.39720386871013	4.6427154375513	3.44890197423491	5.09228222310623	4.56339522065808	7.17435131844986	3.16759848818227	3.1759810164486	2.75292275970074	5.16549660076958	5.56129877794426	5.67765313074325	3.0237961597149	7.04805090828611	2.63187152224917	6.90658955752264	4.84439117778582	6.97493325197563	5.00781776452219
ANXA7	3.68361956238997	5.05738736349527	4.90078203255525	4.28835906810508	3.87854575477285	3.92415542532887	4.55353979255783	4.84189632812173	4.343130721969	4.01273469119012	5.37767758736713	4.04902274956339	3.61580953893431	5.35917788185108	4.54329303655512	4.35552632545349	3.13831146132422	2.95127896774402	4.01560529187	5.07914847574798	4.6500300023055	5.03150441749672	4.75469138320424	4.68721706813842	5.03252974896606	4.66229586052777	4.64686673592275	4.14251761053022	4.40959923181062
AP1B1	4.31048156068084	5.36428885387259	4.9291947128491	4.88309985466479	4.44622005302568	4.08858819695718	4.79815131230545	4.34492542993952	4.29798182146987	4.06585449791616	5.46236053062673	3.72667127853523	4.43170882935341	4.14449986996862	4.87980321039127	5.0726281995262	4.42128956290997	4.17162468046756	4.63937426898387	4.8602122053432	4.19651464736055	4.89755771442352	4.6740190114175	4.955782797222	5.20039078888976	5.1702152892664	4.94616715966303	4.14335411027239	4.23392396829542
AP1G1	4.2402881829151	4.10610711814147	4.58133806306667	5.08412652532148	4.6949443096983	4.25679649123038	4.36118507162035	4.45683561315707	4.38235994909846	3.87261057654271	5.08530824544944	4.39968776507649	4.25722611949631	3.46588349732736	4.16784651235019	4.816047548602	4.3057959611704	3.96186196417196	4.64455590321629	4.26684743073808	4.25668622200974	4.4094801364691	4.12450184648759	5.17779922933728	5.85181011849975	5.17403897988778	4.90569908841705	4.44871396754475	4.51571551206823
AP1G2	3.10459775898696	5.83836261198826	4.03840627780749	3.31725099673328	3.18480420165699	4.1218924857263	5.85142466960018	3.92526876763774	3.84456938239495	4.28876900759886	5.98131247016937	4.10609697792906	4.98130693515973	4.32209204127822	4.88163274392699	4.33485885725839	3.89750701082877	4.10878194999583	4.36929414745841	5.51227427923263	3.49363077705029	6.04757739799031	5.0661209418058	4.42430990591506	4.94262810893334	5.2102873989727	5.37488259248204	3.81964620059953	5.25687834914386
AP1M1	4.03761260448178	4.46422005955682	4.05446104814496	4.27295666964121	4.39148288147861	4.3376380356296	3.73192776293627	4.60757395856638	3.68361413744914	3.7468241563721	4.30445436035377	4.77798346836632	4.31355619001442	3.94912422190002	5.12680238649657	4.20564338960202	3.68188285136139	3.43001567733405	4.25554752448455	3.79006389703005	4.52833283719539	3.57171494708292	3.58891557188057	4.61478921288061	4.19301942658	4.72374518570297	4.6057290576498	4.73603505908869	4.91311146954465
AP1M2	5.13544427432787	6.14119756321359	5.54606694638445	5.85272501284816	5.30014473494311	3.75225525970949	5.31517821250062	4.22584519980563	5.27388990189061	4.65064416005385	6.0695734225366	3.06055062150936	4.56026294955153	3.95461302074489	2.72321638299531	5.17091254315759	4.92223642058684	5.06172464245236	5.27717809121447	5.39117645279124	3.00406453474487	5.77613143102514	5.95115254869618	5.80646739394024	6.0566395897851	6.17436449827738	5.75113310716557	3.32388813598065	3.95565348402063
AP1S1	3.86191101119405	5.75315407196256	4.71539244107451	5.29023418509453	4.79161211526741	3.98287974949969	5.42166142036707	4.46094173608682	4.84508127560795	4.09575141020462	5.32357166046359	3.87625133160433	4.26003490185146	4.10441251525943	4.63003671554472	5.11231029197787	3.86387427844732	4.24730918015374	4.48515643327428	4.69755571654055	4.36314212574981	5.26149143618339	4.65906572560599	5.25870097044474	6.54888677908111	5.50098813771685	5.01144042850398	4.79872368409725	4.60607490461439
AP2A1	4.55638082288528	4.07764492769194	4.14154166164257	4.63115128227883	3.95786770345404	4.15416642111957	5.03965607779913	4.38938602050691	4.90842707044445	4.25363137429262	4.74625047326333	4.61656228422433	4.70061981822214	3.55815815223415	3.90055156391369	4.40209819453306	4.73530461852418	4.33442398931136	4.61989958737679	4.05768356555073	4.45691835541063	4.04417241958207	4.11211935278029	4.83048326972821	4.86526218805079	4.89947736555579	4.46084524542895	4.23327634562984	5.0630970799288
AP2A2	4.56508607353101	4.87824250086185	3.2910804822919	4.21169892754359	3.73485394216156	4.42051178286915	3.73162523802969	4.38151169775399	3.74334466000483	3.703638161286	3.19624458384375	4.28583613069844	4.76852506712762	2.81710332907867	3.83373630582049	3.87960203790972	5.06306404975906	3.67847514128454	4.58581762084686	4.64498435923027	4.01949866519818	3.29160906909097	4.06465190784966	4.15774773378898	5.48086018117234	4.82585875927028	4.02038255985346	4.46189199701343	4.80989844539469
AP2B1	4.79216413929102	4.21844886356451	4.08055836967866	4.47929403899315	3.98072091292649	4.11075765716039	4.67375867601063	4.51126269216665	4.49147663917806	4.37906029530347	4.55180836048175	4.35607436340709	4.59772337395278	3.75397019711202	3.98102181670577	4.56892899213132	4.65648267281539	4.34186948664187	4.50241476506807	4.16650654615973	4.18317504891254	3.98290802719654	4.06650243646075	4.82828163955617	5.17086684719637	4.88293312445387	4.38619392016598	4.15913551104184	5.06268346928717
AP2M1	4.29690706074738	4.30239561249554	3.85118110159001	4.38661394800388	4.02235435159025	4.26270482860309	4.74123266851176	4.60820909453943	4.72378366634512	4.17442758489096	4.4779305424878	4.56691705696785	4.88873093322347	3.3091696683878	3.8108611133648	4.04647003627696	5.04658667998583	4.41141875779978	4.63898691183081	4.15580531623079	4.4923951687791	3.90334875189001	4.01992491120957	4.55876634091829	5.21040627694319	4.83791256581708	4.36634494175504	4.36185391615966	5.07401530643513
AP2S1	4.58406588373686	4.62882429531939	3.88630911193359	4.59308059718997	3.99096387733143	4.1564554267819	4.83492894490459	4.65942657441712	4.56139454410688	4.65932659460919	4.53569095158238	4.33868943239034	4.51636291730713	3.73889684362179	4.1234555796797	4.36199500957434	4.94986659029101	4.49248208928473	4.52967754636444	4.26878980880174	4.38828810651439	3.8199907244861	4.1841058179064	4.51224120840782	5.56086307882487	4.61940936647397	4.117808469728	4.19757787481322	4.88511649169444
AP3B1	3.69260533454011	5.80430627488598	3.94687849125937	4.26542717744462	4.56005165887022	4.30479769183093	3.99974814026419	4.95210445639756	3.95858121315858	3.56144810200587	5.2646024688584	3.88034345252965	4.03728951089829	3.81078180234962	4.54787055111051	5.38828418018612	3.61440294747838	3.08787815459795	4.31890312622714	4.03621643928386	4.46389307625816	4.29080823085769	4.05623588010193	4.70568173797902	4.60473435379138	4.88929260897067	4.55061164538118	4.11094066757944	4.89975127897569
AP3D1	3.37414208611399	5.54327925096904	4.2072030482597	4.23300447002081	4.63927811409197	4.32283486258117	3.97298095193129	4.89251814605634	4.35063771231183	3.64870031023364	5.07001742348167	3.74969458739407	3.91134155300212	3.80558236239234	4.45501138670995	5.20973308314795	3.53150391443541	3.04377138477793	4.59059598110402	3.89867856598402	4.63322587695499	4.58573907517015	3.90574793016732	4.6961402700823	4.5731718290471	4.77772053291912	4.43548485859748	4.27604802776677	5.02441791763127
AP3M1	3.19618145882023	5.64845263641981	4.15099363502749	4.36965329080824	4.40558552587657	4.12081900838177	4.17689463636104	4.6615366203918	3.70700828791534	4.11929242837923	5.14367267336046	3.63871457030786	4.40837444289041	4.19805208010696	4.44007784367396	5.142747659591	3.83169632870061	3.59775450498858	3.78175455394516	4.1211499287329	4.19622177713144	4.48318584569068	4.14973939471015	4.99601069820507	4.73371165366058	4.65806444289719	4.6833587680272	4.3834708526224	4.79801081951169
AP3M2	3.62811246575325	5.62117453497205	4.14790627566023	3.85753693446515	3.99613314027164	4.34327867774779	3.93672607754484	5.12567122412586	4.27029808302211	3.84025000840026	5.14305458469472	3.91683492167002	4.19144389076495	4.04560356852445	4.31304755718646	5.73662105035275	3.22281664876126	3.21859194863677	4.33376267755557	3.48851533909519	4.32698574672828	4.94155154347698	3.96373062706909	4.39194627748468	4.27860167309802	5.13700889673393	4.32536903487178	4.23842083094452	4.81927844316485
AP3S1	3.45714583509436	5.85047068963101	4.56781609211875	3.47898435119642	4.35345365322113	4.32146261847672	4.1031405550316	4.96087248147547	4.95480468587302	3.89377532387754	4.96126754187816	3.37251282068088	4.28155878167296	4.19487624543573	4.37963710980988	5.97949586756849	3.78867002852347	3.67749500011894	4.48228826743655	3.64750314093104	4.69027695385599	4.54218443539036	3.78292031980991	4.39595815458079	3.79094743459871	4.35112805740027	4.47041163881594	4.32086911813175	4.40012150751802
APAF1	3.49342543316238	3.89948591319135	4.50115033029959	3.69730376061462	3.28053794058226	4.66867725749437	4.47750822899113	3.74385213105498	4.25931534056734	3.54732519594191	5.32455286375177	3.54196544446772	3.89712127911376	3.77614224629807	3.98868221642813	5.53383129231876	2.85695064202128	3.28739897580554	4.07550683420875	4.09819241064586	4.56098825776956	4.47734972766952	4.13450622696992	4.69376259554997	3.93525185356996	4.74080585553646	4.32479451999976	4.33057482439242	4.47249703065232
APBB2	4.44246745761625	3.38393774518425	3.80754303890392	4.48622103823692	4.63273836969767	4.64060559857392	6.07288726880116	5.1087819795456	3.9864130031217	4.24936897696183	5.7231509473711	4.07912632153158	4.83836556548708	3.26857080693138	4.17097181948407	4.27914726518139	4.4504640749904	5.7094402872374	4.05606915748299	3.98763107557758	4.38892584188684	3.86091855716238	4.00381034911599	4.36575191317529	2.95389144528707	5.58401990286893	5.20774158746256	4.77987619594721	6.46580451934161
APEH	3.7997620618677	5.84516117644928	4.25080785356659	4.57377884645931	4.63329952807108	4.33181748395791	4.67476556778083	4.99402111227117	4.2993109709486	3.95711970726985	5.47185977371423	3.60836352500308	2.96993402385689	3.84739262511926	4.79458793969793	5.06547662200944	2.73935353467315	3.59320583951775	4.36636425451132	5.22978116751229	4.32239776736815	5.55495707026766	4.17642330084019	5.1070326091917	5.10763005530196	3.90935331496223	4.6151587075324	4.04865012045933	3.90782982496743
APEX1	4.85874530338524	4.4752410958588	4.44720602012778	4.72971408594717	4.32310447397871	4.57665370247909	4.40824477909927	4.47222664355958	3.84769326936916	3.08421424754376	4.70160516681894	3.85894919775329	4.09179203229376	5.14387119733088	4.72740995744965	3.87552644844161	2.27354551824857	3.55997583923421	4.42603266262273	4.92522647376848	4.13783646618967	4.78413194011053	5.49399859682777	3.79049638327394	4.09200633300672	4.30768372477222	4.85114917515818	3.82324507131243	4.01281642724014
API5	3.66545939613209	4.18977439838601	3.79301517832833	4.1600066990321	3.33247369417741	4.62306655205124	4.11539077720461	4.47307741895654	4.59291213504724	4.08884208488599	4.00619837720281	4.15295346158966	4.38313151043448	4.35855589088619	3.75595731724987	4.01598021366165	3.9324840945204	4.08457938794243	4.09656076941354	4.22691730674151	3.71423656563943	4.51043995270931	5.0899916576546	4.06104369519179	4.24759637508773	3.92658484210963	4.14745766321242	4.03655006691461	4.22998759649585
APIP	3.59389703671697	4.70395760506971	3.57201254510059	3.28690038970012	3.28722872250128	3.46255826341898	3.50483533936528	3.70269741111687	4.5922284912564	2.96737409872982	5.01748923171827	2.99291791396171	3.49157718461913	3.65326849332584	4.77349195478823	6.02638388485964	4.91528945245366	3.30854546438549	3.85009323552365	4.79589891564433	4.2798742949582	4.31612050131523	5.71758335712261	4.45718340933522	2.93985988750296	4.73013015406075	4.73251898888017	4.77319248327816	4.26028856898698
APLP2	5.25098114247464	3.8229055765787	3.7015128144591	4.03259921330665	3.4572365485767	5.64914052383908	4.33448593989291	5.34863714321048	5.56334732455136	4.64163364282302	3.22273884736715	4.12511853961897	4.10205507849209	3.48507802075931	3.18991784887232	5.20579029166274	5.12257196907789	5.40031283989928	4.19883928257381	4.07824250462697	5.70944154643676	3.6357363222555	4.60892055318622	4.86393354169495	4.56504203821512	3.44235864273306	3.47914373463671	3.96425679478503	5.98387253383674
APMAP	5.4474896403291	4.65826800440692	3.65121094915783	5.54281610102007	3.42952432101812	4.67527150625077	4.14414498014405	4.24451599345724	3.57807445623029	3.52494416885295	4.07995282480763	4.90467691575044	5.40911674701076	3.27257382661564	4.02592875813238	4.71814783416866	5.19245805994605	4.51198663758119	3.28885120863891	4.33337979397864	4.32812162468976	4.62887996673382	3.7381019033936	4.16850642057221	4.34255566794669	4.51280151392932	5.479850620334	3.73724368044381	4.70761830154606
APOB	4.70458344785097	3.92697730476244	4.24591229607678	3.02422287624775	3.76329222028242	5.75103997142761	2.26503053937183	5.40900806486563	4.83420556001321	3.98027781201745	2.87218657608776	6.08696169269943	4.44517336876979	4.01113093115799	3.72703623347291	4.12359355481868	6.31365684309169	3.67341270530121	4.93151204498369	3.52613822736855	6.47891342374598	3.01534775570471	4.32387171282588	3.67883867077021	3.40668844333795	2.99955891230567	3.0595342305296	4.38278611603433	6.54421249104488
APOE	4.52752325656837	3.59771423580949	4.38162122683718	3.9645519376862	2.34694664677378	5.06290486964143	3.00284885916962	3.65964190675061	3.97113443500685	4.81515576745813	3.68318920789784	5.58626569022496	5.86697874828896	4.79425842030158	3.53945617765457	3.79253696900878	4.34693795203559	4.49523198739048	3.93254846936643	3.72102399023912	5.0731610296381	3.43975210957136	3.67752517408467	6.08648200550734	3.20847132462638	3.78355188535205	3.86955607698303	4.73250143148495	3.91758421436868
APOL2	5.08275005608184	3.21278420287878	4.09026704582842	3.63933466960115	3.18127980829172	3.553899787173	2.39958203126917	4.12377196379913	4.87071023833698	4.43246742326041	3.24595810164437	4.49495051347254	4.56100028985174	2.96928602767745	3.86649865597268	2.2815281221991	5.63761163418759	4.26620597205479	3.40269292545322	3.97246456357369	5.19254915985645	3.77570892207818	3.67377563153288	4.2860893995894	5.87525915806039	3.73429952357713	3.43423990573081	4.67551656724162	2.94005709490629
APOO	4.85219015789551	3.88967878217986	4.1477897396821	4.35059470243627	4.39362000108756	4.60751796820783	3.57950627549917	4.03777884554796	4.65261879092841	4.37082076146699	4.0812323420841	3.31028498376761	4.20780860747019	2.70330706601801	3.46871376199855	4.40393019606711	4.38329520373381	3.80867017951444	4.33776211913602	4.12220851925066	3.91032222140905	4.15241354552991	4.42119977298276	4.10561478764176	3.90956829822619	4.87994718165489	4.5301436653828	4.51601701302853	4.60462589769775
APOOL	4.95581721217687	4.53883610718938	3.94619767442101	4.92546741322244	3.25862003412616	4.02847592872388	4.55710810640884	4.55407265897692	4.56162438968935	4.11687152892929	4.2843808410595	4.40891169378204	4.91215474969864	5.06064306772148	0.18853557559105	3.96646154112238	4.20468042405482	4.29491003915183	4.40997073050567	5.07145719791817	3.47079182746216	4.45644498958453	4.19145240648506	3.7272106431979	4.01984673268409	4.90336276392365	3.92463987151093	3.69328366344137	4.35152159798823
APP	5.8454917523489	3.7922136206397	4.77781755474093	3.98887213364253	3.72289798402711	4.95269364181912	5.36592090399975	5.29568715616542	5.00887607826372	4.98403101838543	3.45463096548172	5.52524359736856	4.89036260470596	4.15433228036593	4.24115893683717	5.39296001756426	5.38530744737318	4.87070924611303	4.56464245087764	3.94379888740524	5.33396115918155	3.71077212733675	4.71507897367614	4.32604526321162	4.75786555728025	3.4132667479656	3.45165896547202	4.66031610074778	5.48864786374257
APPL1	3.85361997991808	4.61931207027594	4.12727105705247	3.73051396780412	4.01784650819772	4.32531498901637	4.79368063442006	4.06039566606742	4.43728281540536	4.43296043180053	5.13685560520108	3.57087627652638	3.22380716638407	4.3385368861755	4.97671031555016	5.34018398750625	2.33604927103731	4.16244926761675	4.37051629120389	4.65142594504912	4.63230800926769	5.30869964360978	4.18374368785221	4.4164825449165	4.69451081353952	4.36932920768961	4.10247034058214	3.81447691426004	4.51494258524423
APPL2	4.44412039905363	4.72682457365865	4.39834211578996	4.70570707580588	4.77335599158476	4.00271825574818	4.54684478178642	3.97196052412473	4.05193920115136	4.67549910653601	4.62662408697134	4.0592602714347	4.30006893288253	3.29859278941806	3.07716805472325	5.02452868713522	3.63262368201735	3.59003601260787	3.99651034552964	4.39373388478344	3.84685508064146	3.35441225533206	3.69555939164827	3.86775695000062	5.08074899255819	4.22670447277308	4.68704805226621	4.21365489040031	5.03706157054181
APRT	3.59868828831731	5.11343206700299	4.96720982467013	4.9242716148992	5.68830777940449	4.2226805037426	3.84879259007813	4.33550683752277	4.72199551893467	3.49412696421644	5.30660564866171	3.59435713172734	3.67468044607095	4.22824835839891	5.28186177798095	5.58503976932205	3.31522124731261	3.72991150245427	4.78878951303401	3.98362737476201	3.9476448734402	5.42708908359893	4.61788412103849	5.10431320489623	4.95627268756383	5.20944328179422	5.97940070650461	4.05932258665555	3.98429561092722
APTX	4.14717583718123	4.50547709577536	3.99670612348471	4.08516899014331	4.32213991650826	4.30644797204253	5.19147486775683	3.68960735627638	4.59308159053244	3.83704165067484	4.43632486380207	3.8358543489521	4.21217472716495	4.11426371014982	3.4609271217894	4.30925960982775	3.78569638758453	3.92952432310185	4.00713602922178	4.34520633831243	3.89916156120515	4.68411410325177	4.19393874861122	3.99040712045267	3.76178811850309	4.78366361467417	4.09724415131213	3.52186270991042	3.62996563387147
AQR	4.01753602877981	3.84910230275025	3.72741547960758	4.41329865334596	3.14215426548678	4.86631050223682	4.49580919960493	4.19700285989388	4.34710036500888	4.7224204693124	3.72266426590725	5.00284317310954	4.7424855520871	3.75005374828481	3.95302502957398	4.15264864249938	5.05278451514897	4.27693897925648	4.07432985743162	4.02526112541867	4.1152484364613	4.47876650037375	4.1342035876707	4.13352628451886	4.08777425371971	4.24094979083948	3.9734628617071	4.1252092795393	4.17466859964775
ARAP1	4.04665096841409	4.03728529058293	3.67926111755887	4.13665502571714	2.98737766523613	4.28870615266411	3.66456787113262	3.75728873118078	3.61438560613999	4.0616725690115	4.2799633951564	3.61520109353455	4.21546005668666	3.75230226550287	3.96224467809909	4.12408847223639	4.21588597587788	3.02786760410592	4.11340820581946	3.64278445772669	4.05934767578331	4.6845864662353	4.35730531187386	4.22983955985134	3.08634739286218	3.85911089345906	4.51595203355447	4.64155455889128	4.78704609373609
ARCN1	3.85801168142122	5.24212498479958	4.38545454063387	4.36976191135142	4.67830067439266	4.22693807165958	4.05130583282526	4.34466617183707	4.24455030122902	3.59705056715904	5.12518444913927	3.84863233255711	3.61426021863141	4.53027253183417	4.01627253339359	4.39038097651841	4.45137643906547	4.02711302503941	4.25278318380799	4.54188415241446	4.31194585338084	4.44688060835866	4.35293513609857	4.64790209839302	4.83358427571471	4.50634506172293	4.91756043545437	4.42487785701394	5.12792050453115
ARF3	3.64644520430493	5.83334759502814	4.76556005836595	4.35096985113657	4.8203614541426	3.90278699562301	4.20081195817921	4.30096033193467	3.91989112794736	3.73266325278831	5.62754971478557	3.95872496671481	4.15611956968224	4.14601140013463	4.1820215053655	4.83661047863158	3.77987000399247	3.85775117041777	4.47423932608326	4.77415269410772	4.49014167965653	5.22647803686603	4.45694126038993	5.22921213891346	4.74401685966887	4.86036791023659	4.59217700219414	4.56485233053312	4.59754646841395
ARF4	3.70604314875947	5.0792771643436	4.46598381329199	3.36378042260375	3.68502715697934	3.88847534224916	4.66280983102684	4.46636886349588	4.16049171021068	3.52156204956724	4.43395819281413	3.07587952708383	3.55234228465011	4.10644860051921	4.6589589454615	4.12677177527036	3.09505125089023	4.22337301100737	4.33556629330611	3.88428929995891	5.09953128701721	4.42695026093799	3.93583070365797	4.76022292276749	4.86830272820777	3.72117211538081	4.06446369508299	4.26827698987066	5.50974707885172
ARF5	3.97974333025498	4.24434846250908	4.26946782756588	4.68570394610808	4.83252654923531	4.48896366380113	4.17397347888506	4.16714655751546	3.92380435472679	4.23694765409274	4.80782773243704	4.68211846463732	3.93958787690126	4.69138859753324	5.12845194296603	5.24644949172325	3.73901206533117	3.93016537453537	4.24390462969212	5.21206426175854	3.81016100596293	4.71139012376241	4.66099968785889	3.7716541545238	5.4251057426935	5.73286793695968	4.77634609794103	4.62427272360611	4.69780128544303
ARF6	3.41787242135762	4.42294103224672	4.30034848715355	4.91974580799397	4.60928960760251	4.29881078455329	4.49889258721898	4.88953181756346	3.7415556077313	4.1499214299984	4.95140081309796	4.29719138764182	4.51677291969648	4.25044040163214	3.88069610026561	4.62539243659837	4.18054983541207	3.76086294930508	4.60242482095054	4.94443738174114	4.55446456942599	4.38922984051107	4.15642431599718	4.22735595967946	3.8203081336716	5.02290042798527	5.12310831807587	4.17058142989622	5.17224839923965
ARFGAP1	3.67171181685801	5.60629052306906	3.84571172218301	4.37462712444709	4.77816152060552	3.42454388856009	5.07903640966579	4.90630590186149	4.72808332291243	4.47575521331803	5.3464604473599	3.40158802760314	3.30634083284259	4.2107105225926	4.76540017861211	5.45523116670856	4.06917909706101	4.93557475013806	3.96814732757623	4.24218227779951	4.0328309710859	4.75858661563516	3.876979164846	4.47775069628274	4.88603241728103	4.42389446200665	5.05131820217945	5.34603512575591	4.69006244786674
ARFGAP2	3.43971019551745	6.06250461189752	4.56595234952318	4.21590390088687	5.4442845304394	4.21720316686701	4.31692265529904	4.065639480907	4.77070716739746	3.5321626156159	5.83435906967771	4.23600543331097	3.99112713692049	4.67942188808339	4.0358184449231	5.27203311159191	4.09569291930908	4.20323029921626	4.13521393697262	4.80456049043602	4.54161183408035	4.91441655395848	4.96313053438862	5.03618854394523	3.96848861409081	4.45403382594068	6.04456267715766	4.1757796419928	4.10537692619264
ARFGAP3	4.12704238674863	5.06554553646124	5.34282406723572	3.42853176227633	4.89067783288061	4.16970754117242	4.11790113426035	3.70954262957371	3.78999528000212	3.40838647286817	4.45882546704301	3.79797562644206	4.23006591157155	3.84517172361981	5.36894894089798	4.06542165626323	3.15724352537242	3.1481216314762	4.25161952554957	4.25556759888431	4.71474216954429	5.44225602984768	4.57392588984006	4.24976339508015	3.74934468673258	5.42751833608019	4.07421306595057	5.19685830868974	4.80399899533694
ARFGEF1	3.73402842051352	6.06214390228285	4.3154641703724	3.98568700909947	3.82602372574974	4.38530546021943	3.40066825426414	4.3025205652175	4.68004869999691	3.84976840613221	5.51683324918909	4.08973286313161	3.99156840766783	3.64801876807604	3.64377150871164	5.07213104025778	3.14641510837344	3.64704348770145	4.64245885137641	4.57456266508344	4.50734197097033	4.26150090244731	4.06793324175292	5.79380291070922	4.81484946489169	5.3709879379134	4.64353235209275	4.46763557755415	4.18049737987284
ARFGEF2	3.58197713418614	5.57016171254865	4.37497782576891	4.24081777247785	4.56895064318947	3.88394170968088	3.94502653891275	4.32992879564419	4.59438182070422	3.8017252308078	5.95252982028104	3.7504891134103	3.89896689520785	2.82005147498829	4.36790273063728	4.90962780517795	3.10555908788196	3.29759118968202	4.08088628252323	5.10434825121686	4.35745801762247	4.61594653010577	4.05820650147826	4.79004633225488	5.14086468407809	4.52025584504128	4.78627216496624	4.44186602322997	5.06819928875959
ARFIP1	3.47866071864471	5.6300849047126	4.52457091760953	4.60167901673711	5.12814808362103	4.15034479778981	4.50296433862948	4.18780358518923	3.98702790131858	4.1542386555725	5.30244655322616	4.9944660485808	4.23133838149005	4.49194039719241	3.9054665931029	4.69590817862319	4.01972439037521	4.56890318747452	4.69913524771813	4.77044022603929	4.0461592565526	5.61755188874084	4.78439851645338	4.54459096181579	6.54717392057778	5.32706227058148	4.89814335126166	4.14934122070417	4.58603447992422
ARFIP2	3.23553821438071	5.82801635676003	3.76947484092188	4.65503701750795	5.00478196462965	3.91972028125723	4.93344169141393	4.56882423135047	4.07736293648928	3.86428438692217	6.02310009054396	4.03369063855878	4.51792636111429	4.68192235743271	2.3730861261311	5.93314584230188	5.03498533233966	4.60520619077824	4.33050179291027	5.30864829169129	3.69513858589159	6.56404700657959	4.54745665454333	4.82799272035289	5.19206389193726	5.30994425940387	4.7143475833411	4.44489686407315	4.65477702630539
ARFRP1	4.22581165632357	4.34348805871873	3.95441007179792	4.42248808994141	4.09013937522038	4.41587068385348	5.39892021099829	4.43667245816987	4.31718134413404	4.24930835105172	4.87923902945819	5.10976174232858	3.65943806684274	3.25249288172307	3.35875089085119	4.87447546628437	4.87500059111115	4.60837287395564	4.68183750003625	4.38002354709081	3.90108148197336	4.60298508614765	4.28972486251847	4.36452995707952	4.39818448892886	3.73244895850267	4.91109313089285	4.26754375809875	5.05032787188773
